marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
20123.53,14840.15,42234.06,1870.01,150.86,16.55,344038.23,193778.07
11223.62,18329.8,95445.61,2209.63,294.2,33.01,95413.55,133333.92
36664.32,12970.25,156734.56,1461.58,307.25,36.98,406256.03,232331.35
34446.82,22459.47,120630.64,3338.41,374.62,1.11,29968.32,130252.71
39605.14,14990.93,121390.45,1168.54,41.57,23.9,74285.71,112000.27
2833.22,9161.24,90514.56,1615.71,380.82,4.33,243554.72,113893.39
42942.16,16970.37,137963.34,823.33,86.56,3.39,147881.95,126429.18
17973.93,16040.79,117849.06,3115.72,52.95,42.94,442198.46,250029.05
14373.75,18760.73,50805.26,2468.66,355.41,12.21,368104.47,197023.56
2719.45,20038.79,98548.96,3037.61,397.5,11.99,89944.47,143518.34
46657.94,13784.3,75369.43,774.33,125.44,25.38,146279.97,119425.86
29862.02,8574.77,120853.54,3259.38,140.33,38.53,456593.66,250477.08
5567.69,19818.91,150335.91,3740.64,183.51,33.31,486964.29,285958.71
22607.17,10594.39,81115.7,3220.2,37.15,27.96,377105.86,206266.78
43099.75,21694.79,88780.95,1091.96,139.14,10.86,362189.32,225643.07
36158.46,15394.94,24161.32,1878.64,132.84,32.88,25875.18,103829.55
39213.62,17443.5,29706.35,614.0,479.95,19.37,436981.6,232771.73
44622.64,10785.75,114526.96,3249.19,424.52,15.34,472326.45,269291.82
45154.16,27135.98,142576.15,835.48,378.41,7.25,441332.8,205316.87
4664.3,12105.75,34723.19,1659.87,224.5,6.13,437276.22,211172.02
21624.67,21931.1,119128.62,970.9,336.03,41.29,332644.22,162222.23
23721.52,14169.17,110762.76,664.1,489.57,38.02,159923.38,127419.75
15102.64,16160.74,45807.18,2258.47,163.5,31.69,303561.06,186821.9
43342.7,18739.76,73249.09,1061.09,306.89,11.94,310895.49,157543.54
30325.38,6749.07,72514.19,1862.7,496.81,24.99,64045.8,99223.02
41801.23,11799.76,86862.88,2919.12,60.06,13.48,321463.86,222637.34
5121.65,19648.36,69476.01,623.51,494.6,18.82,132530.19,93455.19
35786.39,21816.96,54573.15,1483.5,381.79,36.18,23633.76,103319.19
6626.9,20230.8,64472.45,940.65,141.62,19.31,284519.33,124861.64
27007.71,10996.86,62757.25,3194.36,319.02,17.36,395874.46,211727.94
19348.73,18289.03,51179.65,647.38,148.8,26.03,341222.26,158340.49
6730.41,16730.91,32916.63,879.47,101.83,8.63,322742.39,136649.6
43339.65,17225.97,32510.16,1873.29,392.58,10.28,476171.07,222316.28
14401.05,11352.73,101942.61,1684.29,154.42,48.53,441437.19,174707.14
8526.49,18545.9,58666.52,1049.25,22.41,40.48,68613.77,76422.52
41408.55,20190.55,161282.41,3635.93,66.04,5.61,249810.38,224866.67
4550.29,13789.2,82421.76,905.32,184.66,36.17,180352.76,87128.55
20359.99,13844.02,111215.14,2756.93,240.45,35.3,365854.18,186734.93
3705.29,8835.23,19623.34,1450.22,15.45,17.99,278150.51,127206.74
14437.26,4072.98,137030.17,3499.59,487.54,24.58,473529.17,242830.01
36562.71,18527.16,67620.27,518.08,49.13,33.33,394303.19,195548.1
46713.74,19936.09,71912.37,1597.34,421.55,35.09,141178.88,125538.35
28060.4,12590.85,81129.52,3177.33,220.8,10.5,388581.24,213162.99
3321.25,2599.68,145616.09,996.0,227.53,29.78,287628.03,115782.08
7732.99,8670.43,123879.99,1326.04,197.69,39.67,452551.86,221258.41
8856.57,15260.88,108222.22,2629.99,203.94,40.91,416846.45,236116.04
7862.71,4303.26,26938.81,923.93,204.98,34.37,48140.93,65475.75
21203.23,10674.3,53670.35,1944.74,434.75,26.43,380486.04,175121.89
20597.61,15338.85,130243.4,2984.37,327.04,1.6,232295.45,183563.01
21030.37,5211.64,150420.81,1133.35,211.79,19.84,145811.19,129103.4
37214.66,11976.55,136163.98,3379.35,361.57,3.71,375784.24,255611.36
46097.76,21442.32,50389.54,3241.37,297.14,8.94,400432.86,290913.92
44550.98,12971.56,31137.97,2341.3,479.48,5.17,475992.39,278356.24
9616.64,14326.97,62459.77,1488.73,434.11,17.33,481337.89,197871.59
23588.06,19164.65,110841.14,936.91,107.0,44.92,28205.29,74864.17
49001.46,27500.26,132216.25,2345.46,354.55,23.95,294243.67,194873.63
49501.33,26625.6,111871.59,1027.72,184.33,33.31,306154.41,170511.35
2984.45,2703.98,11828.1,375.92,283.8,41.44,282077.26,109712.32
39721.91,20206.37,123637.93,893.91,244.75,8.63,326661.25,177809.25
20664.01,19788.7,46921.65,3023.33,87.79,44.63,386152.78,218261.92
20122.67,10632.69,153695.91,3504.67,24.59,28.48,349299.93,244115.61
13279.83,15843.35,72449.77,2254.32,406.1,32.81,486638.08,224729.62
7486.88,15658.02,121984.36,2411.72,363.54,32.44,234933.79,174802.06
3613.4,14750.25,26137.59,2088.67,112.01,14.96,304730.79,157492.72
19655.89,8746.36,58364.19,3270.17,475.16,22.51,280766.92,204968.39
30936.98,11416.68,127479.72,2147.51,479.23,4.47,439502.97,211411.99
23296.07,17571.51,153653.45,1079.29,263.67,32.91,471611.12,196958.0
23809.5,6131.66,66474.52,1616.69,74.31,18.59,25530.63,90728.51
7097.99,15051.31,105729.48,3263.35,239.81,11.52,133227.14,146478.06
13415.78,17783.54,101101.01,1839.01,491.27,47.52,491841.35,243804.98
45815.36,27941.27,55657.13,2181.42,66.98,35.95,343934.1,223690.74
45080.43,24008.02,132742.72,1057.29,307.86,36.92,246684.11,170064.53
37589.85,10364.07,121481.81,3258.14,220.29,30.63,438617.62,239287.8
12537.15,17133.05,153067.48,975.79,253.98,40.44,265114.71,140231.18
19930.73,19751.87,38264.31,1687.44,389.7,13.32,328780.17,198923.8
42813.89,26844.27,127666.3,1393.06,392.19,0.54,421283.94,208408.36
40540.27,19760.15,81231.93,3000.88,465.12,41.09,276601.15,219896.64
2811.57,9266.62,155953.66,1268.27,167.76,19.53,296790.11,114629.37
31265.35,8764.28,52275.99,3154.25,257.74,25.14,58495.12,109119.47
46241.83,11856.87,133570.81,978.43,306.27,21.42,84003.55,125126.75
40485.03,17389.04,83402.0,1164.17,436.56,48.03,407320.65,165131.5
27864.93,22541.54,83319.21,1948.06,495.68,19.4,105099.77,107963.87
44610.72,28768.64,163144.67,2477.83,345.12,28.83,319244.67,175116.16
2249.58,13963.12,41525.26,1096.75,295.14,31.92,318475.28,138308.01
5094.54,3029.23,15806.72,844.74,421.74,26.4,189843.52,98285.21
22094.61,19492.58,158785.33,2152.46,253.1,27.69,274664.7,177897.33
2660.01,10812.05,120385.58,2022.07,271.43,24.33,400879.75,183764.26
33969.82,23972.54,130658.17,2958.16,107.41,42.74,412346.67,213998.62
41494.12,22315.78,45583.36,730.36,254.85,35.72,339336.02,139618.54
42974.1,27159.46,89955.2,2087.74,194.25,13.98,21269.56,143382.11
25098.82,23780.56,71168.97,3349.5,281.07,32.95,32179.04,129665.36
21980.32,21429.71,122911.29,1032.16,92.27,47.5,278475.93,153662.19
39821.27,13432.3,130562.71,2967.09,268.73,3.35,271354.53,233404.18
10578.84,18576.5,27752.1,770.4,170.0,27.4,285781.92,152438.64
20431.08,23920.2,71300.86,1038.04,279.21,15.87,125091.07,124794.35
15456.97,9718.17,26179.45,378.03,163.54,36.21,128789.27,92651.8
18845.54,18272.12,52897.82,2088.82,228.33,22.68,207559.95,115277.76
8522.75,7723.68,120061.0,2110.27,123.91,39.26,29037.39,74518.71
12577.11,18563.19,146990.44,3600.33,224.32,42.98,88452.41,150518.44
28868.32,16991.52,74865.16,2848.18,488.05,40.6,328950.13,190534.16
45463.34,23833.33,149203.97,1033.21,383.12,45.21,254898.24,183018.84
49719.66,18331.8,68874.38,1243.05,446.18,12.06,323998.09,230278.94
40232.92,9237.94,76404.89,2375.9,50.47,39.48,368182.45,176729.2
37557.33,27063.09,158359.5,3628.94,312.5,35.61,318952.38,235825.58
4308.84,3909.84,29316.42,1898.19,314.62,23.58,306346.14,123436.18
26442.08,19637.15,161036.97,2920.56,216.88,35.17,68610.07,142171.39
3468.61,11360.64,113990.54,2570.5,252.58,36.71,420336.29,180760.14
30593.29,12386.07,65713.47,2206.72,311.45,20.35,469454.17,225682.46
45885.29,14380.13,145101.46,3644.09,137.12,21.27,106845.64,196994.76
7076.97,10932.86,98296.79,3453.7,259.51,30.35,195298.14,166505.66
5063.87,5568.23,36348.14,2049.44,42.5,0.79,95767.67,89999.4
39407.38,24747.9,104593.23,3453.53,66.18,1.58,368968.18,219578.1
1360.06,19292.04,85775.79,1856.82,112.36,7.43,456573.62,223771.97
13632.61,15062.47,71373.42,550.93,367.7,15.92,385123.58,179511.61
8644.41,21048.66,28985.37,1184.01,130.94,7.81,484771.39,198681.01
32931.8,12860.08,145520.71,1306.52,494.13,22.49,473546.12,241618.29
47117.51,14851.04,75297.08,2851.19,304.76,8.3,398677.21,283276.97
42816.75,17891.99,64449.08,926.57,179.47,6.93,90089.12,117684.2
24384.41,13569.31,122008.34,3082.0,407.38,15.01,479570.31,251209.87
49244.67,20872.03,89862.1,3200.23,260.31,19.71,446093.69,298924.22
6885.42,8063.43,147080.11,3518.87,388.24,8.6,455720.31,249826.86
1060.42,18202.47,138251.56,2559.12,82.41,22.67,82849.58,105936.0
42828.08,24210.54,114439.99,2426.64,359.35,40.82,219497.03,178943.22
20253.44,14274.71,33807.23,3051.38,123.5,9.75,389774.05,241376.12
29166.22,18667.16,80343.06,1991.48,202.12,31.16,30868.95,103536.13
22987.75,21473.41,81358.96,1305.83,459.15,22.65,300014.38,153414.36
22912.75,23972.09,30809.49,3090.43,426.45,18.98,127767.1,155045.38
33702.45,26438.72,158389.99,1579.5,317.03,36.2,139841.72,112577.45
28057.06,12309.29,60552.69,2702.48,423.39,9.76,258866.39,169250.63
16699.46,7296.6,22228.05,2765.0,297.12,46.45,102551.07,115047.22
43000.77,18982.73,53466.6,3129.5,395.73,14.05,196985.41,188026.75
36825.83,9691.2,138185.21,1983.41,445.21,27.56,23441.17,114191.34
2981.16,7365.35,68647.88,733.51,490.89,42.05,306989.4,141621.67
49675.06,27229.14,105524.15,2799.04,414.71,24.06,304413.45,256484.99
27899.93,25060.39,61025.26,3163.32,343.21,5.19,171582.83,161660.49
14980.29,3960.25,25469.89,1981.58,265.54,14.58,110901.68,106878.11
42544.01,23782.28,55787.05,620.28,372.2,36.84,22514.62,81014.65
25063.01,10130.18,123870.87,1110.44,395.67,19.3,163323.64,100639.69
26268.68,6045.76,77993.48,2556.31,39.88,40.42,56212.26,123062.35
29372.3,15327.37,112228.67,3290.96,398.61,33.28,235248.0,175945.75
6051.87,8240.21,134557.03,2035.36,31.52,38.43,497769.2,225394.86
12186.54,5109.28,117500.48,1575.23,22.03,9.11,252368.92,119751.51
42705.42,11559.79,58328.28,1299.16,441.37,0.82,291802.72,196834.51
37349.22,27359.55,129188.89,2411.16,416.74,3.19,422892.25,277316.29
1367.84,11554.38,138811.79,2806.72,61.54,0.47,495665.47,249939.96
13925.52,12035.56,144297.85,1091.42,486.99,39.87,74978.24,82771.69
11562.96,16650.33,76499.99,2992.08,72.57,34.33,20803.67,98782.17
2450.76,4553.34,42196.87,802.1,21.26,19.75,179615.19,100601.56
12805.43,3753.92,93443.79,1456.7,473.61,15.3,132235.68,99907.08
21340.91,19384.73,60485.51,753.24,441.34,12.82,172475.96,92191.6
35842.4,13610.36,19145.12,1387.2,153.47,24.36,365931.75,211172.82
49357.72,11303.24,157728.17,2568.57,309.58,20.75,433899.29,263643.15
10259.06,15422.81,104094.5,703.39,424.47,1.54,51719.04,67652.11
46310.38,17976.91,43288.71,2162.05,176.37,7.92,397364.81,254720.84
49881.42,17529.14,61483.97,2243.7,497.01,2.84,384823.23,227546.03
46553.66,17194.16,95420.51,2939.55,397.87,6.62,237493.52,222380.25
29827.01,13297.56,131021.27,2456.24,50.3,7.26,150314.25,148246.26
30708.67,15982.59,143303.0,3662.01,52.1,9.35,169486.22,182240.86
43585.5,28418.63,30120.4,1563.03,89.87,26.52,485658.56,259065.67
17215.12,10980.38,93771.84,3278.9,230.18,4.97,362707.19,225069.6
10031.19,4134.51,22256.9,2732.44,42.43,44.78,186732.35,106126.41
9957.63,16436.44,112797.13,1087.41,186.74,9.04,290820.3,127767.54
45586.92,16454.08,103406.66,1679.62,228.3,3.7,91569.43,137105.01
14598.04,15140.09,97231.97,2950.82,87.13,13.87,369600.97,223049.62
6992.19,2252.02,47197.32,2124.55,12.03,30.41,91774.81,86338.95
11124.86,8187.03,123421.85,889.62,21.42,10.79,128911.52,100543.95
7847.87,21184.34,124236.58,3562.98,317.91,32.63,433870.57,232263.55
30632.69,8177.39,65533.8,823.76,77.94,25.11,433936.18,219243.32
25646.77,21853.01,45263.69,2453.83,16.42,4.79,396162.54,265590.27
19573.58,15226.49,115026.78,2711.3,78.75,14.07,204857.99,147904.8
22753.2,5301.14,135662.85,2096.25,427.7,1.53,53461.95,128276.62
47812.12,12018.85,96382.83,2532.09,15.7,37.91,401464.59,200448.89
40288.29,9652.02,49357.61,803.18,449.76,32.03,449257.15,205700.76
25331.68,19254.61,126066.75,3125.05,408.91,18.53,302861.55,230132.35
29639.08,11297.66,97620.46,1284.45,234.0,11.83,208350.95,116029.91
8935.14,8769.7,123962.04,973.77,236.06,20.68,28137.44,49887.37
12009.78,14597.66,65198.55,1607.68,70.89,44.03,33809.9,79842.3
36559.35,11453.02,18384.96,2886.62,429.35,21.23,88093.59,119563.66
25792.26,8314.11,49592.91,1930.51,490.12,12.31,66685.62,125254.97
13533.25,10817.77,65868.66,731.89,356.48,35.53,375956.28,159402.07
29526.19,18932.34,33027.29,743.36,204.07,4.51,282606.97,159208.95
4506.66,20322.89,67305.86,1150.55,257.37,41.66,486972.4,192318.96
27279.67,16627.25,83614.99,2536.98,285.96,15.94,401559.59,235824.86
3320.82,3493.11,37630.29,2432.49,389.15,29.52,309501.14,159171.11
26960.23,23281.02,63398.87,2559.33,47.8,3.35,426369.9,196206.41
26419.76,10799.3,61808.57,809.71,111.0,24.91,372480.37,159223.92
31095.74,21902.0,114018.03,3111.95,110.74,11.54,181026.64,168555.0
2979.56,18205.37,56060.88,1399.55,135.0,43.21,358779.94,175333.5
22552.81,6601.95,124673.82,2824.19,237.42,15.05,239378.89,175793.3
20464.43,20459.61,163167.15,2562.97,37.7,21.42,206678.3,141621.04
10422.73,10688.63,102115.68,2279.72,234.62,17.67,396539.34,204123.95
43497.85,21856.96,96848.12,2798.42,209.91,34.29,402901.98,262099.97
36423.77,24939.63,38763.98,856.96,457.38,46.35,295407.03,154801.74
28159.99,16968.39,42725.16,1560.73,81.09,6.29,358752.0,190070.05
25901.45,6566.19,13793.2,2440.09,80.32,25.13,97979.57,94489.26
1452.71,986.96,111588.02,2534.27,366.16,35.74,250494.96,128345.67
10284.1,6421.16,146710.94,858.85,236.37,34.43,499533.94,188228.79
27660.81,6177.71,151706.21,2911.21,153.32,6.19,132498.2,162991.76
4253.52,11818.86,75317.18,1278.18,428.08,40.65,167366.73,104621.27
4800.03,9337.94,30976.27,2058.53,89.43,35.03,24727.55,72222.14
8356.35,14961.36,161129.49,3456.69,310.8,6.64,205501.99,181314.7
36185.05,18340.5,79357.38,3092.84,212.12,7.87,113227.86,175684.75
17512.34,23200.44,78266.68,3054.07,144.25,7.92,313240.68,229554.21
20183.11,14377.59,155902.29,2222.45,369.09,22.62,143497.95,124278.66
5657.41,5605.21,129612.69,1560.36,43.8,41.16,183555.81,102625.28
38923.03,12822.87,124114.83,1270.08,72.52,7.46,288542.27,195847.36
19684.07,12700.71,98560.27,649.24,343.95,44.99,421476.73,201118.87
49517.14,23566.29,98788.15,759.2,273.95,20.88,401631.21,211986.53
8750.23,8477.68,112789.8,2250.81,287.69,33.07,174986.81,146837.59
41204.79,26051.32,91355.29,2325.47,413.48,14.15,123476.21,165584.45
17278.43,20521.96,151131.91,3190.47,56.13,42.03,441934.88,267920.01
4103.1,17170.26,26072.54,2630.74,392.63,4.33,129185.78,139005.68
15696.32,10747.93,36401.09,1627.83,365.53,30.07,217989.8,127058.84
31326.9,13018.65,107939.14,3281.3,224.99,26.56,178567.08,176741.36
34594.02,20057.08,138089.61,990.32,216.47,34.82,39951.98,82711.54
11210.59,11142.66,100878.61,3311.66,409.39,33.89,81118.08,117646.99
34294.78,14760.2,97798.32,707.16,115.93,29.42,354956.19,171460.43
13089.53,20519.26,50410.12,2042.67,409.46,31.59,278985.04,165541.63
49464.82,23519.69,56768.28,1616.75,211.55,43.01,203392.85,153764.87
18845.41,4858.36,25035.71,2955.35,117.89,5.83,221816.14,176295.31
33146.33,10142.31,146510.13,2526.87,465.03,3.87,374700.24,248858.6
33339.33,13979.64,131430.84,1533.24,252.96,7.74,171038.37,138582.13
23720.11,23627.93,157698.44,1877.99,350.8,15.07,145199.65,139062.37
4520.67,12291.55,56265.67,1983.11,104.97,12.7,200131.25,143900.63
40844.81,25813.87,132625.55,3661.61,137.65,45.07,113064.99,175785.38
25909.28,7566.05,48056.55,862.82,35.73,39.57,73725.5,74907.64
24846.26,17588.12,20210.88,1826.55,142.51,19.62,239823.3,155016.08
40161.46,24361.89,28872.09,1637.0,489.61,37.87,454063.77,239097.96
27236.3,6749.75,94560.5,794.02,229.24,3.07,56620.56,64475.64
10795.5,7056.81,10830.14,2614.15,153.45,15.99,295822.48,142286.18
39591.9,10449.17,102487.92,2365.16,390.44,32.28,55977.71,101733.71
49986.03,28342.25,94013.08,984.97,31.25,43.15,340753.25,174202.76
39560.12,25498.45,107561.95,854.5,127.23,39.95,366228.26,208078.0
3404.63,13704.96,112680.8,1668.95,152.24,24.58,49287.91,79040.78
47089.94,10999.86,15555.74,433.58,139.51,32.28,167405.77,99869.12
26022.37,24733.57,55034.47,2859.51,405.95,40.72,332072.37,231923.3
22295.91,8495.74,40559.94,1627.55,334.25,42.29,375573.81,209346.86
35738.28,12346.04,40525.48,2038.57,249.93,42.71,422352.48,242371.87
44863.04,24518.96,34450.15,1259.65,268.03,32.75,365639.29,164451.48
14911.51,10398.09,126713.24,1432.1,295.98,40.38,47159.06,88332.14
41166.61,18615.22,142872.84,1091.7,479.48,5.68,286073.44,172018.02
31981.86,8085.06,119080.7,990.48,372.65,31.87,361007.48,177384.28
7266.24,14808.9,51085.75,372.1,483.29,25.15,20265.2,53533.56
17634.41,22873.17,65585.52,1434.28,301.79,46.1,392248.01,198540.61
48754.93,24627.64,137965.21,3562.04,410.23,11.15,53100.08,149980.92
19388.63,10331.97,123165.96,1111.44,368.5,49.87,419647.24,209833.91
37267.16,21813.44,56176.82,1261.24,114.5,16.61,76759.26,115648.15
30014.51,11588.71,65932.93,2011.33,145.22,39.67,200739.42,149391.43
4579.02,4113.15,119806.23,1817.0,296.89,20.04,176487.97,135752.18
35312.99,13729.14,106429.9,923.02,479.57,32.61,55874.5,119863.83
11875.75,21734.7,76576.44,2467.91,397.02,44.77,303555.68,173846.93
5427.58,4850.02,147832.89,3653.29,349.29,44.81,429218.69,229793.38
26196.92,12280.58,94445.01,1287.81,477.8,1.95,275527.07,147841.16
6978.73,17639.83,110938.46,3126.01,382.97,36.67,474549.27,232423.13
43943.34,25992.24,89921.16,1555.0,50.43,21.38,184005.8,130022.01
17754.42,8144.6,43866.97,846.39,461.63,49.51,212296.46,96451.46
19027.31,11309.56,115734.36,2658.51,407.93,19.48,467313.72,275562.64
24135.08,10501.66,27022.22,2698.9,183.55,41.97,260918.25,186965.43
46549.07,23738.65,86541.96,1640.92,274.91,30.1,248094.56,155779.54
34467.73,21675.26,33992.28,3062.4,110.15,2.53,469909.4,276991.89
25384.74,16661.48,30176.73,2999.35,127.12,18.37,425069.7,248978.34
28586.13,16954.93,40047.79,2278.51,148.05,8.57,475102.3,213924.06
26522.0,17845.63,107709.88,1791.74,301.98,49.66,150987.06,141053.79
49549.68,12954.05,62838.64,3153.8,216.94,36.97,63379.56,132599.41
47429.24,12943.72,18316.13,2516.29,377.43,26.02,446359.37,235793.7
22293.59,7992.83,38586.15,1939.81,152.28,42.1,100787.09,89074.99
7216.08,14795.61,82513.8,1603.83,171.01,19.81,497357.72,233320.59
36347.07,12808.38,32114.26,3061.92,265.72,44.69,338517.1,189316.67
34689.16,17739.54,85504.45,1390.28,442.07,36.67,403784.81,221291.0
5570.27,13331.43,94238.78,922.17,365.65,31.59,439747.68,183706.43
40266.1,26856.04,169124.57,2207.19,296.72,38.46,253734.51,179075.94
28819.53,8840.69,117374.14,2500.39,120.12,25.54,411826.45,211134.14
46517.57,24953.49,125863.43,2719.5,360.27,31.49,333666.22,243940.32
43021.04,9343.21,138498.36,1437.14,359.71,6.82,193985.71,131445.4
12581.66,12666.8,61713.93,1262.81,29.24,9.86,278061.6,162909.53
42955.22,17709.6,21479.33,2298.83,304.91,42.58,124244.79,154405.84
40881.87,18976.88,35184.28,531.79,341.14,33.0,207222.94,144735.72
11622.91,5236.77,66704.91,707.47,408.7,32.73,143997.13,84767.31
4519.28,16963.57,80444.05,2868.58,421.98,27.75,180784.0,135890.78
35271.76,15372.42,100129.97,1190.84,148.82,1.7,491739.89,253091.88
26232.05,15359.17,51711.06,2659.38,480.41,6.18,198228.22,141022.35
44483.72,11116.02,114727.76,2563.19,134.0,11.61,352229.16,243475.26
20366.5,4817.74,128081.4,759.85,461.61,11.5,352932.01,154533.15
2957.15,15349.79,71211.1,1957.02,394.27,5.89,97234.17,89192.01
30133.81,23014.4,38539.41,1217.67,70.84,20.79,498824.01,238491.42
17898.42,11268.46,135904.69,2183.41,300.47,35.02,269623.84,160946.07
43842.38,14603.8,83749.38,2582.11,28.21,18.1,494889.94,218604.57
25201.58,7646.18,46468.89,2755.89,104.92,17.82,31289.4,91306.46
9743.65,21848.53,88112.91,1553.92,195.15,5.55,369073.62,190224.59
4041.09,10190.01,129561.54,2664.02,187.22,12.1,429519.67,223418.39
45854.45,25980.78,133468.17,2089.72,179.5,12.37,286447.56,209613.37
41553.93,20527.35,59910.54,491.09,360.18,10.34,276895.5,165925.36
46244.0,23446.57,126683.1,3078.63,373.28,48.51,480482.78,324201.83
12155.4,12232.51,143690.89,2698.49,363.23,38.55,446178.43,221139.26
16494.49,10105.57,76699.59,1683.8,471.78,13.78,495584.87,242359.65
19129.23,18503.33,28103.65,2632.37,464.13,9.51,388674.25,240911.33
13197.11,10144.11,110351.48,1303.74,41.17,16.27,182824.8,120362.53
20706.29,5546.41,120426.94,2392.33,218.93,0.39,367855.38,208161.03
30525.28,8848.39,138433.35,2395.31,432.59,47.18,333877.37,214875.96
35556.76,11009.24,37457.59,1357.24,442.24,38.69,491665.11,243543.78
48001.25,13908.16,142752.47,1689.16,168.49,42.42,380770.39,206213.47
45438.22,19942.25,82048.83,830.48,111.15,22.59,382041.29,170174.92
22067.9,7031.1,23941.01,294.54,240.62,25.17,254754.67,143095.06
27466.96,6472.34,112682.14,3101.36,179.04,7.38,52915.63,92984.54
26647.77,17300.64,71170.3,751.27,18.48,38.45,135114.99,69001.52
23593.87,21934.96,150732.4,2924.94,379.68,39.53,246970.31,184379.59
17159.48,15420.48,111437.76,3356.62,143.36,15.58,216625.45,170585.94
15176.69,15552.45,115768.2,1184.14,272.54,43.87,344061.17,173204.91
28688.82,17529.12,25436.85,2070.67,393.79,23.65,465085.58,198017.88
22619.91,22412.17,160011.94,2020.86,59.81,37.17,362231.37,182188.11
26483.52,20266.67,110705.15,2293.96,215.81,45.92,277514.5,156358.78
