marketing_spend,advertising_spend,website_traffic,number_of_customers,product_price,discount_percentage,previous_revenue,revenue
4976.55,12713.03,81286.74,966.86,304.03,4.42,52391.13,60863.47
1774.47,10638.35,119841.0,2190.66,346.27,48.89,178574.87,116221.8
24382.83,17399.83,83022.19,3130.11,326.77,15.73,94850.85,151914.03
25221.41,23061.96,109457.65,804.59,438.39,11.12,479334.81,227493.55
20960.76,18328.74,140378.18,2651.78,288.7,17.94,282032.9,203956.03
28840.2,16651.4,162354.65,3003.46,206.63,7.92,82241.18,136657.93
28055.97,18692.32,66720.03,2475.23,385.38,1.79,313841.63,215459.74
41994.04,20723.5,152362.19,1297.31,137.03,15.27,260201.69,158685.36
6324.2,10210.7,130045.94,3381.34,382.2,16.89,48473.83,131600.89
12033.71,15089.64,26932.68,1169.25,147.19,40.55,434967.04,176248.43
39857.24,17121.06,67149.89,585.8,245.39,21.78,360414.21,182168.34
42544.01,23782.28,55787.05,620.28,372.2,36.84,22514.62,81014.65
49746.39,29343.07,124810.18,2051.03,317.55,36.79,480642.68,233823.17
43772.69,27971.91,107895.9,755.43,51.99,39.45,96448.71,95344.64
44605.05,25425.36,97093.69,2846.17,228.81,45.93,20125.76,116030.13
16403.05,15514.91,128128.67,3251.53,407.81,24.93,225090.35,174703.04
20681.42,19248.26,68728.37,482.42,498.41,5.2,87575.58,90899.1
14136.17,6799.18,65938.42,2778.73,238.73,1.93,293671.01,151114.96
30708.67,15982.59,143303.0,3662.01,52.1,9.35,169486.22,182240.86
47001.46,14917.74,157904.42,977.59,189.43,41.46,108885.48,105988.39
17887.4,4145.63,120888.32,2806.85,250.06,28.72,492965.59,215280.23
28293.09,25010.0,56483.29,3279.79,45.98,7.01,179709.93,155276.82
15518.68,20448.78,37693.51,2600.11,433.49,6.63,219071.97,163747.18
9320.2,12381.16,45239.68,1791.73,274.01,44.58,161235.27,111155.0
10564.09,7568.79,72355.43,3027.76,213.9,26.0,421753.75,242511.46
3839.32,14780.88,51145.77,2408.73,204.62,8.59,114456.36,112454.23
47515.38,18481.7,150436.32,1700.29,23.87,44.84,81275.61,127616.74
20741.1,20313.54,118505.65,1343.06,264.25,36.04,443099.72,213626.54
41871.92,28364.99,88117.73,2026.97,243.03,23.89,108012.69,166435.56
34385.14,14184.14,56050.01,1461.92,179.48,23.25,431810.24,210695.69
10404.14,7346.69,66073.2,1385.82,332.75,33.63,297525.33,134859.83
9597.65,7633.49,80134.13,1016.65,211.41,16.92,415218.42,197209.7
40787.42,10477.74,116886.43,3135.76,290.16,50.0,53675.87,117104.28
13970.87,10978.08,26736.99,2278.23,443.67,39.23,482538.04,251122.31
45750.97,9989.98,136072.76,1741.2,188.3,32.05,163886.1,141319.81
7862.71,4303.26,26938.81,923.93,204.98,34.37,48140.93,65475.75
34207.72,12639.61,53166.95,737.43,434.29,49.8,387145.18,172019.16
40909.22,11799.17,158509.87,1218.84,185.47,0.54,105657.8,110523.4
12527.56,17282.62,46406.34,2145.92,225.29,1.14,188533.7,165146.57
14534.16,5466.13,24038.52,535.76,402.4,39.25,305435.01,130675.58
48261.43,27039.17,119200.1,3480.62,300.01,10.47,52935.87,119573.45
13965.28,7604.79,68087.55,1249.93,467.6,34.26,116928.11,105870.92
22067.9,7031.1,23941.01,294.54,240.62,25.17,254754.67,143095.06
22193.26,5135.73,9651.24,2628.71,244.72,15.93,222513.43,159832.41
13398.7,17126.24,30179.42,1316.9,31.03,11.57,287635.23,141683.83
39013.76,13306.78,91442.08,1551.81,106.68,38.84,369743.77,206566.25
38820.62,18199.35,53038.95,709.19,274.6,8.55,189436.29,124432.33
19537.58,6584.03,123012.28,2630.29,101.68,7.94,214114.73,149044.87
41921.16,28097.5,151816.75,1899.58,232.26,22.1,150743.05,178361.11
11440.67,5233.14,30187.3,2637.62,148.83,5.96,183054.56,153873.59
1210.98,8774.75,60887.68,2233.23,20.2,32.08,44494.0,76055.84
28987.2,22904.61,44576.93,2874.63,242.8,49.6,298459.58,180940.24
49709.81,15217.26,58744.25,2199.15,326.67,37.4,102933.79,157273.81
2893.57,6284.66,44712.37,2583.47,175.73,30.16,363817.63,200430.49
11191.91,18504.12,133898.71,2789.46,390.5,19.73,40252.86,116997.12
26426.82,11115.49,63986.94,1761.45,81.57,49.4,48740.45,84717.09
40687.1,8693.41,83811.62,2516.21,54.73,44.0,156650.93,124295.89
5363.06,9916.93,110648.33,2577.73,468.07,41.03,230434.04,166355.26
20366.5,4817.74,128081.4,759.85,461.61,11.5,352932.01,154533.15
37606.71,25762.29,69285.15,2472.48,209.21,6.18,352248.03,192305.57
19205.62,16856.48,48822.18,1104.37,215.77,8.9,487221.96,192875.48
10252.98,13919.38,158011.24,2461.34,427.01,12.93,188789.35,146099.22
10579.3,6546.85,56658.88,706.16,269.96,4.08,48488.46,63159.98
21092.39,18367.43,116998.82,751.76,67.39,44.42,433406.91,209056.42
24491.44,18604.75,118170.75,734.7,66.29,9.26,370706.08,192983.5
43228.91,10324.82,87794.13,997.73,74.25,11.33,52698.52,104885.27
32470.37,24170.58,57461.34,444.99,392.57,44.41,60002.45,87030.22
34829.7,18764.5,40522.93,686.57,304.93,47.91,248785.27,120635.59
49166.37,25786.38,96246.44,2202.84,156.89,11.09,183989.58,146741.04
21180.33,9862.89,86975.09,1695.67,89.42,14.71,306258.58,151012.2
20764.37,7032.81,122764.42,3557.99,70.5,40.01,125197.24,153717.72
46244.0,23446.57,126683.1,3078.63,373.28,48.51,480482.78,324201.83
13047.9,18590.29,152118.22,1286.24,444.07,32.48,265824.82,167940.81
36760.95,15379.84,158078.66,2099.08,270.23,22.13,380345.04,255174.52
37974.08,8556.82,117383.9,1936.73,388.63,33.73,80376.55,117425.79
5791.61,17614.28,30185.55,1301.07,148.73,39.01,316124.02,151056.82
23943.34,9307.5,71188.15,1893.15,296.98,5.63,435286.3,204274.36
10827.56,9276.64,100697.65,2546.12,224.64,21.76,31035.5,95558.86
10083.39,14767.18,102392.03,2470.54,52.97,42.87,279193.37,158779.95
23727.58,7194.63,37065.05,1320.91,248.81,35.27,138445.58,110865.79
15182.06,4940.33,93479.25,2612.03,424.93,7.69,249626.62,144187.53
40006.96,9002.62,62905.77,1254.04,35.37,37.76,411677.66,177690.59
45472.64,27469.01,76119.6,2903.45,243.78,33.37,351233.94,261916.2
40333.31,14638.63,137641.92,3584.89,437.9,13.23,382159.58,260203.78
14035.51,16189.95,79132.27,1350.4,397.14,17.2,121607.77,114169.24
14432.59,22676.6,99613.7,2873.67,251.79,15.72,419609.57,263336.61
13481.69,16250.63,99617.07,2957.02,93.96,49.66,314716.22,176858.93
7616.87,12262.72,96444.71,2005.44,425.78,9.19,53265.02,94615.02
47246.12,20107.16,51988.35,614.41,85.04,41.47,434100.49,219142.6
20700.34,11989.95,101512.7,2887.49,145.64,26.53,46762.52,109074.5
12009.78,14597.66,65198.55,1607.68,70.89,44.03,33809.9,79842.3
42486.88,27693.81,122132.99,1314.07,234.91,49.09,420198.65,222942.64
20560.57,19978.97,42109.33,2127.83,318.31,48.05,26251.38,82320.36
2720.72,9316.56,156600.01,2150.12,415.29,42.71,62448.37,81866.07
8935.14,8769.7,123962.04,973.77,236.06,20.68,28137.44,49887.37
32323.27,24193.52,84856.27,3376.94,485.65,13.56,442533.8,302350.78
39362.36,11020.3,57512.25,1097.08,301.97,15.97,41453.83,81106.96
11335.79,19334.07,76698.55,1965.29,306.16,32.66,198886.31,150691.67
45952.38,14664.47,121306.78,2641.67,95.89,17.09,124156.34,155789.74
42698.86,22994.54,118429.76,1025.91,103.16,21.74,183997.29,142663.94
42570.66,24735.43,126591.76,2877.25,292.55,3.99,159484.45,178922.47
12155.4,12232.51,143690.89,2698.49,363.23,38.55,446178.43,221139.26
3476.26,4944.79,75118.64,1907.48,110.31,5.57,388978.67,200574.66
43503.75,25673.72,122619.54,2245.25,247.17,16.85,444808.1,243080.8
15984.21,10863.25,77709.26,3257.45,184.54,29.52,365620.46,234704.93
31326.9,13018.65,107939.14,3281.3,224.99,26.56,178567.08,176741.36
38238.38,18092.99,88323.82,866.37,118.84,44.66,109205.66,106816.58
7286.37,10441.46,125969.39,1799.23,78.95,32.93,274294.15,167437.22
39261.08,21671.73,23100.11,1714.14,167.05,39.45,191200.81,146881.7
46987.06,12572.77,46336.3,2999.61,435.77,15.17,328838.24,245173.9
36690.37,16334.02,61050.67,2773.29,404.56,6.61,38687.64,126088.25
22619.91,22412.17,160011.94,2020.86,59.81,37.17,362231.37,182188.11
43957.23,9994.67,86517.44,3102.6,53.03,7.68,163788.4,179614.22
26845.42,14787.18,69660.77,1544.96,251.55,41.71,241875.44,142079.68
37493.78,20879.13,80328.56,1288.1,145.92,47.15,489734.7,251757.98
41204.79,26051.32,91355.29,2325.47,413.48,14.15,123476.21,165584.45
37718.29,19622.49,146533.4,1864.78,248.23,38.05,76474.68,134777.46
15104.89,19598.42,160217.44,2706.07,427.83,21.87,120710.65,137979.78
6774.35,6197.35,132361.75,1949.89,63.02,14.95,188721.69,140823.25
12678.59,9915.5,134972.63,3082.59,485.34,21.56,277392.94,205215.54
25640.87,23999.75,53056.99,3132.79,385.88,32.34,490508.59,245287.72
25758.57,22928.23,62300.9,1195.4,368.62,49.4,437544.02,190619.38
29549.57,17290.0,105259.13,2105.32,470.71,15.0,363179.09,228580.02
20359.99,13844.02,111215.14,2756.93,240.45,35.3,365854.18,186734.93
39557.68,17207.35,48158.16,800.5,82.96,16.74,156216.03,119934.13
45744.53,10795.31,121847.12,3017.36,253.48,12.57,465425.19,301448.26
13089.53,20519.26,50410.12,2042.67,409.46,31.59,278985.04,165541.63
37089.64,23871.84,62234.02,845.42,431.18,38.06,98009.9,124765.96
34220.62,16241.02,62478.17,2930.26,249.39,35.87,476145.21,249607.55
26631.43,11275.37,136689.05,2020.88,368.83,47.13,263132.44,165121.69
10237.98,9234.55,118539.8,1204.9,131.01,5.37,94645.83,78965.76
39966.38,10894.91,90665.31,1119.98,122.97,27.03,372911.44,189428.75
48070.69,24189.04,143214.88,3094.04,297.27,14.54,132219.25,216228.79
36369.98,18629.06,137777.84,3502.47,216.66,40.85,110080.13,162297.66
45975.14,14260.04,72933.83,1561.59,88.92,3.1,148443.91,158228.46
49225.08,22493.62,136303.31,1010.12,383.07,8.79,297572.7,175441.33
18250.48,23245.09,53501.27,659.89,270.75,38.6,160442.94,138593.65
32272.95,9341.3,85441.22,2425.19,264.99,17.73,39590.47,110765.55
24222.7,14285.0,33573.05,1343.05,102.76,34.09,205998.59,112569.07
49344.81,20005.06,82889.25,1750.23,128.16,49.93,132506.05,130813.23
5596.58,4871.86,84350.53,1499.19,349.43,22.99,265494.72,116536.58
21206.37,15107.09,28673.83,1593.43,427.43,26.65,240589.57,125407.82
43901.41,21096.84,88956.32,2411.08,96.83,48.77,57479.88,144968.66
14918.51,6551.92,104733.77,2192.97,408.05,37.32,137750.74,142163.83
39601.85,11437.49,103192.78,1092.26,396.17,9.84,155112.45,107479.92
19756.37,21150.07,29801.37,1673.74,409.31,40.22,252673.58,147086.26
49018.95,16375.84,31924.93,1595.4,295.05,25.79,414665.04,188462.23
44292.96,21650.09,73266.73,2048.97,182.4,39.37,124929.3,144988.03
15764.7,15875.01,139889.44,1120.39,387.8,29.93,95929.6,91723.13
38739.46,24611.72,150804.01,1299.25,245.17,11.37,20490.36,103762.4
17505.97,18429.14,64637.18,1960.89,118.71,40.72,311121.53,170874.31
30711.78,23033.6,127666.23,1537.09,207.17,0.1,176307.13,164688.3
33265.56,19344.8,104197.48,2445.18,234.28,44.4,341674.57,194596.34
41650.18,17594.45,161671.79,1989.34,257.62,40.93,351268.35,195979.65
2198.09,8614.17,25614.7,868.2,449.81,48.51,41457.69,58093.24
11787.74,10248.63,92641.61,2466.75,211.47,1.78,220837.61,175671.23
35883.97,15835.46,103586.33,1760.26,149.56,21.88,484631.69,251130.26
28612.64,8744.06,56607.19,840.11,481.55,8.46,152069.02,136134.27
25284.65,13824.12,22867.52,2559.88,128.55,18.7,274184.21,212336.11
3705.29,8835.23,19623.34,1450.22,15.45,17.99,278150.51,127206.74
18065.52,4787.25,74604.42,3126.73,426.41,29.88,145064.6,146544.6
43389.91,14543.03,117043.13,1246.08,477.68,21.87,394043.06,235132.4
2513.75,15664.94,119057.44,3236.7,344.24,48.28,21767.77,91921.32
20425.38,15855.01,43924.64,2685.76,209.75,13.89,128859.44,137520.76
47312.27,25682.72,149952.14,1151.12,276.44,20.94,304413.09,183988.35
3493.16,11781.05,69113.39,1987.44,417.68,35.03,460300.96,227351.9
37735.58,24701.75,164594.75,2818.65,443.82,13.83,24574.95,133911.02
13623.02,18747.91,37131.48,1722.56,60.24,36.19,308416.57,145769.0
43463.83,11109.32,135173.38,1907.63,435.32,35.44,21616.02,99031.6
37557.33,27063.09,158359.5,3628.94,312.5,35.61,318952.38,235825.58
44399.55,9667.49,132021.94,2792.49,25.82,33.75,217565.8,157610.67
11580.31,14454.4,133845.49,3570.25,63.16,40.87,228538.06,143756.01
27033.34,21360.64,74478.47,2926.46,32.31,49.75,484404.62,271340.02
39184.23,14808.78,120281.78,3071.09,474.79,2.77,347478.24,277985.16
13039.29,14779.97,100829.23,2708.48,218.99,24.86,114279.02,137712.29
12306.57,10022.7,74567.64,2346.47,360.65,40.65,498721.86,195925.25
2331.92,2148.38,150719.9,3425.5,10.84,0.0,143205.31,138905.47
47967.25,10258.45,55322.69,2155.5,398.65,27.26,349235.27,229734.33
35790.83,9507.98,72512.26,680.9,246.2,32.99,346541.6,159865.01
32142.46,8847.48,142992.83,2504.4,462.57,9.59,427868.01,218094.78
37455.74,19903.5,62829.0,712.37,265.24,20.04,211456.1,127151.63
27049.03,16164.18,40070.11,3053.32,396.51,39.47,354062.97,188352.86
24330.56,14247.65,61348.08,2282.08,318.44,3.33,320451.72,211922.15
23027.08,18597.88,129978.5,2361.27,265.06,6.74,229481.58,166089.25
32381.52,7304.41,135522.36,1351.29,474.64,40.9,459659.56,219800.22
10875.21,7959.22,27961.9,1735.53,252.84,40.46,140926.2,102647.13
44514.88,24562.13,114798.05,1667.33,447.27,29.52,127651.32,151611.88
40775.87,26399.73,108376.38,2600.5,27.68,20.81,322586.36,218306.17
18128.62,12673.29,112114.31,2413.36,332.14,5.28,111327.99,130553.0
29351.86,7959.31,108670.62,2091.34,456.71,40.57,418397.51,189817.93
7910.34,17657.28,158248.61,1624.19,450.64,12.09,183044.12,108910.2
48644.97,27489.82,77238.59,2010.85,247.68,45.66,222127.75,172397.78
45241.74,17614.72,62557.98,1751.71,241.33,38.79,347511.61,193262.12
46172.98,14480.02,100861.68,3072.98,407.15,4.05,444848.81,256017.93
17275.99,4812.65,71115.79,3049.16,174.16,31.77,351184.39,208343.91
9287.6,13883.64,84801.28,2725.83,469.21,46.03,65218.51,102455.81
11376.84,20517.82,31459.42,1184.25,132.84,43.96,182269.27,97938.58
5410.07,14800.83,38335.78,402.14,46.45,30.67,380030.2,150492.36
6885.42,8063.43,147080.11,3518.87,388.24,8.6,455720.31,249826.86
4493.92,13935.11,26050.35,3107.09,208.31,34.01,324237.02,205585.27
49501.33,26625.6,111871.59,1027.72,184.33,33.31,306154.41,170511.35
4628.83,10704.45,122976.94,2703.17,167.25,29.44,202025.39,142242.31
7494.56,17984.01,21107.42,1438.46,490.42,13.29,249464.8,142661.21
41535.48,16449.33,50457.95,783.0,290.12,45.01,227469.22,152937.67
29431.77,13182.21,70221.22,3345.6,496.04,25.13,46484.71,149459.04
38946.44,19657.57,94214.58,3277.44,178.35,14.86,30489.39,133772.86
31914.69,15944.32,67286.78,3286.0,212.84,12.76,316353.84,233783.65
44226.58,28399.0,121824.09,1126.42,113.76,14.05,264722.62,157574.15
32284.91,17026.58,51448.9,1783.83,220.88,23.05,137547.59,106658.82
26584.13,13327.68,19357.17,2794.53,40.38,11.54,448520.46,199136.35
35924.73,15386.15,17536.72,2145.64,10.27,25.87,119165.55,149629.52
22922.24,15769.28,67714.66,1698.92,232.01,9.6,356239.44,200418.34
17957.13,11012.21,66250.87,1929.67,375.55,13.55,398414.2,201843.63
23914.97,19379.67,158051.34,1002.2,224.16,5.98,423308.95,206197.92
9315.99,9786.13,19322.1,1970.01,263.82,17.87,422974.37,175555.56
40032.01,15997.22,94657.21,3066.46,228.35,20.3,401207.24,275748.57
13774.49,15285.88,101011.63,613.16,268.13,20.19,239744.08,116527.61
8523.05,3391.12,109107.78,1109.44,390.05,36.24,319477.55,136080.1
13071.26,15893.67,110331.46,2153.83,403.86,24.17,431701.46,246545.23
42261.44,18799.25,21219.62,1832.89,420.65,34.65,221738.9,148408.0
17179.86,12769.98,106835.35,1629.9,114.09,1.66,342010.39,194096.35
34616.44,21448.72,68905.23,525.54,234.34,21.83,96577.44,105500.52
42964.07,23878.8,136169.04,2937.29,417.19,4.49,291052.45,247988.35
4809.49,17963.98,46684.17,1037.9,471.52,23.11,87702.03,85208.09
38486.2,15505.9,121254.54,2575.55,276.06,30.76,336939.68,190463.48
16075.61,10092.36,103770.71,2240.38,251.57,39.84,200878.86,144281.31
11614.5,16752.57,112984.23,1914.35,384.65,27.51,129364.61,128690.75
34756.17,18796.43,45549.56,2039.59,495.93,18.98,193156.76,171539.62
45580.03,21936.14,119579.14,2713.51,218.71,13.22,356680.22,254172.74
15455.94,14423.88,123400.98,2376.51,90.9,47.87,455856.04,253971.6
28872.86,21342.09,93038.16,2182.01,418.81,9.91,25414.86,104573.94
15201.87,7246.17,60149.96,1665.38,358.11,2.12,100567.01,119489.5
28159.99,16968.39,42725.16,1560.73,81.09,6.29,358752.0,190070.05
31471.24,9877.23,54946.06,1798.53,168.52,49.88,292992.73,183893.37
30906.43,14622.7,127453.27,2048.29,281.08,45.31,173207.86,161012.85
31553.77,19758.63,80170.01,1774.02,368.42,16.01,332846.36,165121.25
7618.91,11638.68,116204.36,1291.1,392.52,0.19,436250.03,199923.49
34983.48,14898.73,124232.23,2823.19,86.31,38.36,143829.76,143280.15
34062.77,24569.47,122410.26,1097.61,116.21,15.03,253122.65,190796.06
34446.82,22459.47,120630.64,3338.41,374.62,1.11,29968.32,130252.71
4629.46,11688.56,102918.04,2426.64,66.9,22.83,474078.07,214497.99
22895.1,23605.06,99055.23,737.09,254.1,21.21,404788.99,181974.43
21042.72,12983.67,44070.35,2231.45,277.54,18.09,262443.46,161033.5
5248.86,16917.19,140740.25,1852.09,176.28,32.67,496159.04,233291.01
11896.03,6153.96,149741.47,3545.03,400.2,36.3,125704.94,153170.92
22607.17,10594.39,81115.7,3220.2,37.15,27.96,377105.86,206266.78
37402.41,14573.15,151978.14,3313.08,390.95,0.7,389363.15,279906.66
12616.04,5086.71,153778.58,2515.65,326.56,1.12,418810.79,196509.53
41657.75,18616.74,90391.8,3217.57,258.54,44.09,348846.23,221268.24
27744.12,9797.9,117869.85,2573.79,437.46,9.32,111483.49,133334.2
38260.66,20518.76,114764.6,3211.7,109.1,19.9,63840.38,169472.28
24155.24,9037.85,46633.68,797.32,402.38,5.18,106571.46,113988.46
25460.52,8000.48,18228.35,2813.26,102.01,11.47,431992.89,230777.41
31366.25,25670.44,91272.87,2474.98,495.32,24.27,212957.65,183708.34
46470.56,22629.8,137248.56,1665.74,26.05,11.78,282159.72,189632.93
25098.82,23780.56,71168.97,3349.5,281.07,32.95,32179.04,129665.36
26904.22,15433.66,131090.54,2747.42,92.33,18.37,255885.69,177221.03
30497.85,7250.92,105746.98,3263.14,209.91,39.42,216449.25,160064.72
37138.24,19127.89,121155.8,721.98,82.49,30.1,276588.92,140925.14
4520.67,12291.55,56265.67,1983.11,104.97,12.7,200131.25,143900.63
26268.68,6045.76,77993.48,2556.31,39.88,40.42,56212.26,123062.35
24597.99,22213.82,49118.1,385.43,13.92,46.6,41100.95,51733.23
46162.56,21821.94,58211.73,2602.48,362.46,6.0,475902.55,311660.19
25181.82,20057.84,34074.53,2159.57,232.2,33.48,309832.96,167967.9
23947.71,14921.0,35318.95,1073.4,32.34,31.54,328830.21,187761.16
48147.8,22188.41,53275.18,2364.32,470.1,33.49,459401.02,220679.82
23078.25,10136.31,97243.01,965.83,336.15,1.56,284413.52,190336.7
9863.34,21460.94,86144.37,2920.43,139.49,1.41,315465.36,169239.07
11628.89,10639.82,52218.08,2873.14,224.96,14.74,271058.52,178217.61
5664.19,4798.21,133699.87,2176.38,249.74,4.01,104467.74,125007.62
1027.84,1795.92,82583.15,1984.5,289.26,18.3,169525.24,103727.88
22165.34,17338.42,152721.61,2029.57,430.15,43.62,444483.16,197514.8
38692.89,27414.48,119001.51,1696.48,299.05,17.72,233054.88,195783.66
36939.86,25355.96,27573.97,2769.27,489.58,19.64,117991.78,139216.84
2575.31,14706.1,149218.86,1730.23,366.14,13.38,417459.39,176639.89
28929.16,25602.49,149814.18,2017.34,494.37,21.08,61906.35,138578.32
8559.87,16307.13,110160.03,1520.56,279.87,39.88,326974.54,143363.92
47112.74,16537.94,95772.52,2483.33,342.44,41.54,356059.75,228642.61
9200.88,14063.93,81925.43,2870.86,371.57,21.05,165808.78,142430.18
31705.32,8396.51,81632.56,984.74,379.83,19.84,100104.7,92463.6
16985.68,8219.94,123112.95,1454.32,21.97,9.75,235180.53,128482.14
32436.5,15129.34,91509.0,859.46,72.46,48.78,382415.51,143695.83
21200.67,8675.59,37464.06,751.85,121.58,15.55,445611.95,210942.0
38222.51,26737.77,34825.96,1454.09,143.03,17.13,411361.71,194039.89
12303.28,22374.81,41196.86,2556.03,453.63,21.49,72574.02,129734.27
45383.8,16810.01,54906.97,1945.23,364.08,4.02,126932.76,141753.4
25510.27,19432.02,73867.06,623.84,80.21,16.43,316153.15,177490.82
38048.56,16061.24,147249.32,2649.0,218.91,46.53,360756.85,201888.2
42636.78,11747.79,49065.88,2651.71,129.13,3.72,24194.35,89006.58
49942.6,17058.59,64988.67,1566.0,416.63,12.02,88435.39,121665.63
11973.34,7445.42,43293.44,1027.0,459.72,10.89,65128.12,77978.43
15057.73,9909.07,92059.82,2775.72,90.5,11.75,183732.44,162066.19
13271.22,7347.17,100355.3,671.1,214.12,47.73,346785.11,125319.9
13880.7,5466.87,86531.99,2897.87,476.89,35.43,472733.2,241583.3
29539.79,10647.81,151537.46,3190.04,331.97,45.99,62971.19,109603.27
49682.6,28098.78,171808.84,3534.2,435.37,42.88,262923.85,219852.18
49523.63,12066.55,136075.66,1039.87,185.27,31.24,198783.97,150117.64
26811.89,12195.13,131524.05,1070.12,112.75,27.99,211194.35,115793.03
32312.33,17267.24,71891.44,2990.44,348.74,25.45,52662.23,153635.32
43138.56,16040.71,101901.17,1987.77,77.34,34.48,158394.03,137642.6
46713.74,19936.09,71912.37,1597.34,421.55,35.09,141178.88,125538.35
10989.17,3544.53,121567.22,2370.39,379.87,29.97,364783.35,179370.55
26898.54,18526.82,44736.97,493.58,159.4,22.45,328092.0,174077.89
41809.02,19849.64,52297.11,2228.26,254.37,33.77,325429.01,220565.88
15856.9,16950.22,24170.82,2961.6,401.61,7.83,269243.96,153088.62
22550.64,16071.66,106153.58,2590.36,468.11,27.58,184200.89,154033.45
49295.43,18898.21,119956.61,2046.93,182.56,25.96,137020.18,170089.84
49267.29,17181.22,19232.51,2982.72,397.1,26.73,25416.22,121137.01
45399.23,13995.33,90260.2,2548.0,105.29,25.54,91005.46,123964.34
40123.97,18276.11,74267.7,636.52,452.73,37.51,125543.14,111164.24
